Sno,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Datetime,Cumulative_Confirmed
6085,Jammu And Kashmir,0.0,0.0,33251,815,0.0,2020-09-09 08:00:00,95.0
6086,Jharkhand,0.0,0.0,39362,496,0.0,2020-09-09 08:00:00,0.0
6087,Karnataka,0.0,0.0,308573,6680,0.0,2020-09-09 08:00:00,405.0
6088,Kerala,0.0,0.0,68863,372,0.0,2020-09-09 08:00:00,1160.0
6089,Ladakh,0.0,0.0,2211,35,0.0,2020-09-09 08:00:00,162.0
6090,Madhya Pradesh,0.0,0.0,58509,1609,0.0,2020-09-09 08:00:00,105.0
6091,Maharashtra,0.0,0.0,672556,27407,0.0,2020-09-09 08:00:00,1147.0
6092,Manipur,0.0,0.0,5480,39,0.0,2020-09-09 08:00:00,5.0
6093,Meghalaya,0.0,0.0,1716,17,0.0,2020-09-09 08:00:00,0.0
6094,Mizoram,0.0,0.0,745,0,0.0,2020-09-09 08:00:00,4.0
6095,Nagaland,0.0,0.0,3739,10,0.0,2020-09-09 08:00:00,0.0
6096,Odisha,0.0,0.0,102185,569,0.0,2020-09-09 08:00:00,23.0
6097,Puducherry,0.0,0.0,12581,337,0.0,2020-09-09 08:00:00,11.0
6098,Punjab,0.0,0.0,49327,1990,0.0,2020-09-09 08:00:00,231.0
6099,Rajasthan,0.0,0.0,77872,1164,0.0,2020-09-09 08:00:00,431.0
6100,Sikkim,0.0,0.0,1413,7,0.0,2020-09-09 08:00:00,0.0
6101,Tamil Nadu,0.0,0.0,416715,8012,0.0,2020-09-09 08:00:00,164.0
6102,Telengana,0.0,0.0,115072,916,0.0,2020-09-09 08:00:00,343.0
6103,Tripura,0.0,0.0,9653,161,0.0,2020-09-09 08:00:00,0.0
6104,Uttarakhand,0.0,0.0,17473,360,0.0,2020-09-09 08:00:00,40.0
6105,Uttar Pradesh,0.0,0.0,211170,4047,0.0,2020-09-09 08:00:00,479.0
6106,West Bengal,0.0,0.0,160025,3677,0.0,2020-09-09 08:00:00,71.0
6107,Andaman And Nicobar Islands,0.0,0.0,3078,51,0.0,2020-09-10 08:00:00,8.0
6108,Andhra Pradesh,0.0,0.0,425607,4634,0.0,2020-09-10 08:00:00,81.0
6109,Arunachal Pradesh,0.0,0.0,3906,9,0.0,2020-09-10 08:00:00,0.0
6110,Assam,0.0,0.0,103504,396,0.0,2020-09-10 08:00:00,0.0
6111,Bihar,0.0,0.0,135791,775,0.0,2020-09-10 08:00:00,32.0
6112,Chandigarh,0.0,0.0,4140,80,0.0,2020-09-10 08:00:00,50.0
6113,Chhattisgarh,0.0,0.0,24414,477,0.0,2020-09-10 08:00:00,25.0
6114,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2346,2,0.0,2020-09-10 08:00:00,0.0
6115,Delhi,0.0,0.0,172763,4638,0.0,2020-09-10 08:00:00,363.0
6116,Goa,0.0,0.0,17156,262,0.0,2020-09-10 08:00:00,9.0
6117,Gujarat,0.0,0.0,88688,3149,0.0,2020-09-10 08:00:00,261.0
6118,Haryana,0.0,0.0,65143,882,0.0,2020-09-10 08:00:00,377.0
6119,Himachal Pradesh,0.0,0.0,5597,63,0.0,2020-09-10 08:00:00,21.0
6120,Jammu And Kashmir,0.0,0.0,33871,832,0.0,2020-09-10 08:00:00,95.0
6121,Jharkhand,0.0,0.0,40659,512,0.0,2020-09-10 08:00:00,0.0
6122,Karnataka,0.0,0.0,315433,6808,0.0,2020-09-10 08:00:00,405.0
6123,Kerala,0.0,0.0,70917,384,0.0,2020-09-10 08:00:00,1160.0
6124,Ladakh,0.0,0.0,2329,35,0.0,2020-09-10 08:00:00,162.0
6125,Madhya Pradesh,0.0,0.0,59850,1640,0.0,2020-09-10 08:00:00,105.0
6126,Maharashtra,0.0,0.0,686462,27787,0.0,2020-09-10 08:00:00,1147.0
6127,Manipur,0.0,0.0,5548,40,0.0,2020-09-10 08:00:00,5.0
6128,Meghalaya,0.0,0.0,1823,19,0.0,2020-09-10 08:00:00,0.0
6129,Mizoram,0.0,0.0,750,0,0.0,2020-09-10 08:00:00,4.0
6130,Nagaland,0.0,0.0,3787,10,0.0,2020-09-10 08:00:00,0.0
6131,Odisha,0.0,0.0,105295,580,0.0,2020-09-10 08:00:00,23.0
6132,Puducherry,0.0,0.0,12967,347,0.0,2020-09-10 08:00:00,11.0
6133,Punjab,0.0,0.0,50558,2061,0.0,2020-09-10 08:00:00,231.0
6134,Rajasthan,0.0,0.0,79450,1178,0.0,2020-09-10 08:00:00,431.0
6135,Sikkim,0.0,0.0,1429,7,0.0,2020-09-10 08:00:00,0.0
6136,Tamil Nadu,0.0,0.0,423231,8090,0.0,2020-09-10 08:00:00,164.0
6137,Telengana,0.0,0.0,117143,927,0.0,2020-09-10 08:00:00,343.0
6138,Tripura,0.0,0.0,9993,173,0.0,2020-09-10 08:00:00,0.0
6139,Uttarakhand,0.0,0.0,18262,372,0.0,2020-09-10 08:00:00,40.0
6140,Uttar Pradesh,0.0,0.0,216901,4112,0.0,2020-09-10 08:00:00,479.0
6141,West Bengal,0.0,0.0,162992,3730,0.0,2020-09-10 08:00:00,71.0
6142,Andaman And Nicobar Islands,0.0,0.0,3121,51,0.0,2020-09-11 08:00:00,8.0
6143,Andhra Pradesh,0.0,0.0,435647,4702,0.0,2020-09-11 08:00:00,81.0
6144,Arunachal Pradesh,0.0,0.0,4005,9,0.0,2020-09-11 08:00:00,0.0
6145,Assam,0.0,0.0,105701,414,0.0,2020-09-11 08:00:00,0.0
6146,Bihar,0.0,0.0,137544,785,0.0,2020-09-11 08:00:00,32.0
6147,Chandigarh,0.0,0.0,4331,83,0.0,2020-09-11 08:00:00,50.0
6148,Chhattisgarh,0.0,0.0,25855,493,0.0,2020-09-11 08:00:00,25.0
6149,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2375,2,0.0,2020-09-11 08:00:00,0.0
6150,Delhi,0.0,0.0,175400,4666,0.0,2020-09-11 08:00:00,363.0
6151,Goa,0.0,0.0,17592,268,0.0,2020-09-11 08:00:00,9.0
6152,Gujarat,0.0,0.0,90103,3164,0.0,2020-09-11 08:00:00,261.0
6153,Haryana,0.0,0.0,66705,907,0.0,2020-09-11 08:00:00,377.0
6154,Himachal Pradesh,0.0,0.0,5677,66,0.0,2020-09-11 08:00:00,21.0
6155,Jammu And Kashmir,0.0,0.0,34215,845,0.0,2020-09-11 08:00:00,95.0
6156,Jharkhand,0.0,0.0,42115,517,0.0,2020-09-11 08:00:00,0.0
6157,Karnataka,0.0,0.0,322454,6937,0.0,2020-09-11 08:00:00,405.0
6158,Kerala,0.0,0.0,72578,396,0.0,2020-09-11 08:00:00,1160.0
6159,Ladakh,0.0,0.0,2366,36,0.0,2020-09-11 08:00:00,162.0
6160,Madhya Pradesh,0.0,0.0,61285,1661,0.0,2020-09-11 08:00:00,105.0
6161,Maharashtra,0.0,0.0,700715,28282,0.0,2020-09-11 08:00:00,1147.0
6162,Manipur,0.0,0.0,5793,44,0.0,2020-09-11 08:00:00,5.0
6163,Meghalaya,0.0,0.0,1842,20,0.0,2020-09-11 08:00:00,0.0
6164,Mizoram,0.0,0.0,750,0,0.0,2020-09-11 08:00:00,4.0
6165,Nagaland,0.0,0.0,3792,10,0.0,2020-09-11 08:00:00,0.0
6166,Odisha,0.0,0.0,108001,591,0.0,2020-09-11 08:00:00,23.0
6167,Puducherry,0.0,0.0,13389,353,0.0,2020-09-11 08:00:00,11.0
6168,Punjab,0.0,0.0,51906,2149,0.0,2020-09-11 08:00:00,231.0
6169,Rajasthan,0.0,0.0,80482,1192,0.0,2020-09-11 08:00:00,431.0
6170,Sikkim,0.0,0.0,1470,7,0.0,2020-09-11 08:00:00,0.0
6171,Tamil Nadu,0.0,0.0,429416,8154,0.0,2020-09-11 08:00:00,164.0
6172,Telengana,0.0,0.0,119467,940,0.0,2020-09-11 08:00:00,343.0
6173,Tripura,0.0,0.0,10255,173,0.0,2020-09-11 08:00:00,0.0
6174,Uttarakhand,0.0,0.0,18783,377,0.0,2020-09-11 08:00:00,40.0
6175,Uttar Pradesh,0.0,0.0,221506,4206,0.0,2020-09-11 08:00:00,479.0
6176,West Bengal,0.0,0.0,166027,3771,0.0,2020-09-11 08:00:00,71.0
6177,Andaman And Nicobar Islands,0.0,0.0,3157,51,0.0,2020-09-12 08:00:00,8.0
6178,Andhra Pradesh,0.0,0.0,446716,4779,0.0,2020-09-12 08:00:00,81.0
6179,Arunachal Pradesh,0.0,0.0,4126,10,0.0,2020-09-12 08:00:00,0.0
6180,Assam,0.0,0.0,108329,430,0.0,2020-09-12 08:00:00,0.0
6181,Bihar,0.0,0.0,139458,797,0.0,2020-09-12 08:00:00,32.0
6182,Chandigarh,0.0,0.0,4600,86,0.0,2020-09-12 08:00:00,50.0
6183,Chhattisgarh,0.0,0.0,27123,519,0.0,2020-09-12 08:00:00,25.0
6184,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2413,2,0.0,2020-09-12 08:00:00,0.0
6185,Delhi,0.0,0.0,178154,4687,0.0,2020-09-12 08:00:00,363.0
6186,Goa,0.0,0.0,18065,276,0.0,2020-09-12 08:00:00,9.0
6187,Gujarat,0.0,0.0,91343,3180,0.0,2020-09-12 08:00:00,261.0
6188,Haryana,0.0,0.0,68525,932,0.0,2020-09-12 08:00:00,377.0
6189,Himachal Pradesh,0.0,0.0,5839,71,0.0,2020-09-12 08:00:00,21.0
6190,Jammu And Kashmir,0.0,0.0,34689,854,0.0,2020-09-12 08:00:00,95.0
6191,Jharkhand,0.0,0.0,43328,532,0.0,2020-09-12 08:00:00,0.0
6192,Karnataka,0.0,0.0,334999,7067,0.0,2020-09-12 08:00:00,405.0
6193,Kerala,0.0,0.0,73900,410,0.0,2020-09-12 08:00:00,1160.0
6194,Ladakh,0.0,0.0,2387,38,0.0,2020-09-12 08:00:00,162.0
6195,Madhya Pradesh,0.0,0.0,62936,1691,0.0,2020-09-12 08:00:00,105.0
6196,Maharashtra,0.0,0.0,715023,28724,0.0,2020-09-12 08:00:00,1147.0
6197,Manipur,0.0,0.0,6002,44,0.0,2020-09-12 08:00:00,5.0
6198,Meghalaya,0.0,0.0,1889,24,0.0,2020-09-12 08:00:00,0.0
6199,Mizoram,0.0,0.0,790,0,0.0,2020-09-12 08:00:00,4.0
6200,Nagaland,0.0,0.0,3802,10,0.0,2020-09-12 08:00:00,0.0
6201,Odisha,0.0,0.0,112062,605,0.0,2020-09-12 08:00:00,23.0
6202,Puducherry,0.0,0.0,13783,365,0.0,2020-09-12 08:00:00,11.0
6203,Punjab,0.0,0.0,53308,2212,0.0,2020-09-12 08:00:00,231.0
6204,Rajasthan,0.0,0.0,81970,1207,0.0,2020-09-12 08:00:00,431.0
6205,Sikkim,0.0,0.0,1486,8,0.0,2020-09-12 08:00:00,0.0
6206,Tamil Nadu,0.0,0.0,435422,8231,0.0,2020-09-12 08:00:00,164.0
6207,Telengana,0.0,0.0,121925,950,0.0,2020-09-12 08:00:00,343.0
6208,Tripura,0.0,0.0,10734,182,0.0,2020-09-12 08:00:00,0.0
6209,Uttarakhand,0.0,0.0,19428,388,0.0,2020-09-12 08:00:00,40.0
6210,Uttar Pradesh,0.0,0.0,227442,4282,0.0,2020-09-12 08:00:00,479.0
6211,West Bengal,0.0,0.0,169043,3828,0.0,2020-09-12 08:00:00,71.0
6212,Andaman And Nicobar Islands,0.0,0.0,3202,51,0.0,2020-09-13 08:00:00,8.0
6213,Andhra Pradesh,0.0,0.0,457008,4846,0.0,2020-09-13 08:00:00,81.0
6214,Arunachal Pradesh,0.0,0.0,4253,10,0.0,2020-09-13 08:00:00,0.0
6215,Assam,0.0,0.0,110885,453,0.0,2020-09-13 08:00:00,0.0
6216,Bihar,0.0,0.0,141499,808,0.0,2020-09-13 08:00:00,32.0
6217,Chandigarh,0.0,0.0,4864,92,0.0,2020-09-13 08:00:00,50.0
6218,Chhattisgarh,0.0,0.0,27978,539,0.0,2020-09-13 08:00:00,25.0
6219,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2444,2,0.0,2020-09-13 08:00:00,0.0
6220,Delhi,0.0,0.0,181295,4715,0.0,2020-09-13 08:00:00,363.0
6221,Goa,0.0,0.0,18576,286,0.0,2020-09-13 08:00:00,9.0
6222,Gujarat,0.0,0.0,92678,3195,0.0,2020-09-13 08:00:00,261.0
6223,Haryana,0.0,0.0,70713,956,0.0,2020-09-13 08:00:00,377.0
6224,Himachal Pradesh,0.0,0.0,5962,73,0.0,2020-09-13 08:00:00,21.0
6225,Jammu And Kashmir,0.0,0.0,35285,864,0.0,2020-09-13 08:00:00,95.0
6226,Jharkhand,0.0,0.0,45074,542,0.0,2020-09-13 08:00:00,0.0
6227,Karnataka,0.0,0.0,344556,7161,0.0,2020-09-13 08:00:00,405.0
6228,Kerala,0.0,0.0,75844,425,0.0,2020-09-13 08:00:00,1160.0
6229,Ladakh,0.0,0.0,2414,39,0.0,2020-09-13 08:00:00,162.0
6230,Madhya Pradesh,0.0,0.0,64398,1728,0.0,2020-09-13 08:00:00,105.0
6231,Maharashtra,0.0,0.0,728512,29115,0.0,2020-09-13 08:00:00,1147.0
6232,Manipur,0.0,0.0,6102,45,0.0,2020-09-13 08:00:00,5.0
6233,Meghalaya,0.0,0.0,2020,25,0.0,2020-09-13 08:00:00,0.0
6234,Mizoram,0.0,0.0,823,0,0.0,2020-09-13 08:00:00,4.0
6235,Nagaland,0.0,0.0,3839,10,0.0,2020-09-13 08:00:00,0.0
6236,Odisha,0.0,0.0,115279,616,0.0,2020-09-13 08:00:00,23.0
6237,Puducherry,0.0,0.0,14228,370,0.0,2020-09-13 08:00:00,11.0
6238,Punjab,0.0,0.0,55385,2288,0.0,2020-09-13 08:00:00,231.0
6239,Rajasthan,0.0,0.0,82902,1221,0.0,2020-09-13 08:00:00,431.0
6240,Sikkim,0.0,0.0,1503,11,0.0,2020-09-13 08:00:00,0.0
6241,Tamil Nadu,0.0,0.0,441649,8307,0.0,2020-09-13 08:00:00,164.0
6242,Telengana,0.0,0.0,124528,961,0.0,2020-09-13 08:00:00,343.0
6243,Tripura,0.0,0.0,11132,194,0.0,2020-09-13 08:00:00,0.0
6244,Uttarakhand,0.0,0.0,20153,402,0.0,2020-09-13 08:00:00,40.0
6245,Uttar Pradesh,0.0,0.0,233527,4349,0.0,2020-09-13 08:00:00,479.0
6246,West Bengal,0.0,0.0,172085,3887,0.0,2020-09-13 08:00:00,71.0
6247,Andaman And Nicobar Islands,0.0,0.0,3243,51,0.0,2020-09-14 08:00:00,8.0
6248,Andhra Pradesh,0.0,0.0,467139,4912,0.0,2020-09-14 08:00:00,81.0
6249,Arunachal Pradesh,0.0,0.0,4379,10,0.0,2020-09-14 08:00:00,0.0
6250,Assam,0.0,0.0,113133,469,0.0,2020-09-14 08:00:00,0.0
6251,Bihar,0.0,0.0,143350,822,0.0,2020-09-14 08:00:00,32.0
6252,Chandigarh,0.0,0.0,5170,93,0.0,2020-09-14 08:00:00,50.0
6253,Chhattisgarh,0.0,0.0,31931,555,0.0,2020-09-14 08:00:00,25.0
6254,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2488,2,0.0,2020-09-14 08:00:00,0.0
6255,Delhi,0.0,0.0,184748,4744,0.0,2020-09-14 08:00:00,363.0
6256,Goa,0.0,0.0,19129,290,0.0,2020-09-14 08:00:00,9.0
6257,Gujarat,0.0,0.0,93883,3210,0.0,2020-09-14 08:00:00,261.0
6258,Haryana,0.0,0.0,72587,975,0.0,2020-09-14 08:00:00,377.0
6259,Himachal Pradesh,0.0,0.0,6114,77,0.0,2020-09-14 08:00:00,21.0
6260,Jammu And Kashmir,0.0,0.0,35737,878,0.0,2020-09-14 08:00:00,95.0
6261,Jharkhand,0.0,0.0,46583,555,0.0,2020-09-14 08:00:00,0.0
6262,Karnataka,0.0,0.0,352958,7265,0.0,2020-09-14 08:00:00,405.0
6263,Kerala,0.0,0.0,77699,439,0.0,2020-09-14 08:00:00,1160.0
6264,Ladakh,0.0,0.0,2436,40,0.0,2020-09-14 08:00:00,162.0
6265,Madhya Pradesh,0.0,0.0,65998,1762,0.0,2020-09-14 08:00:00,105.0
6266,Maharashtra,0.0,0.0,740061,29531,0.0,2020-09-14 08:00:00,1147.0
6267,Manipur,0.0,0.0,6191,46,0.0,2020-09-14 08:00:00,5.0
6268,Meghalaya,0.0,0.0,2075,26,0.0,2020-09-14 08:00:00,0.0
6269,Mizoram,0.0,0.0,830,0,0.0,2020-09-14 08:00:00,4.0
6270,Nagaland,0.0,0.0,3901,10,0.0,2020-09-14 08:00:00,0.0
6271,Odisha,0.0,0.0,118642,626,0.0,2020-09-14 08:00:00,23.0
6272,Puducherry,0.0,0.0,14570,385,0.0,2020-09-14 08:00:00,11.0
6273,Punjab,0.0,0.0,57536,2356,0.0,2020-09-14 08:00:00,231.0
6274,Rajasthan,0.0,0.0,84518,1236,0.0,2020-09-14 08:00:00,431.0
6275,Sikkim,0.0,0.0,1505,14,0.0,2020-09-14 08:00:00,0.0
6276,Tamil Nadu,0.0,0.0,447366,8381,0.0,2020-09-14 08:00:00,164.0
6277,Telengana,0.0,0.0,127007,974,0.0,2020-09-14 08:00:00,343.0
6278,Tripura,0.0,0.0,11536,200,0.0,2020-09-14 08:00:00,0.0
6279,Uttarakhand,0.0,0.0,21040,414,0.0,2020-09-14 08:00:00,40.0
6280,Uttar Pradesh,0.0,0.0,239485,4429,0.0,2020-09-14 08:00:00,479.0
6281,West Bengal,0.0,0.0,175139,3945,0.0,2020-09-14 08:00:00,71.0
6282,Andaman And Nicobar Islands,0.0,0.0,3278,52,0.0,2020-09-15 08:00:00,8.0
6283,Andhra Pradesh,0.0,0.0,476903,4972,0.0,2020-09-15 08:00:00,81.0
6284,Arunachal Pradesh,0.0,0.0,4531,11,0.0,2020-09-15 08:00:00,0.0
6285,Assam,0.0,0.0,115054,482,0.0,2020-09-15 08:00:00,0.0
6286,Bihar,0.0,0.0,145560,831,0.0,2020-09-15 08:00:00,32.0
6287,Chandigarh,0.0,0.0,5300,98,0.0,2020-09-15 08:00:00,50.0
6288,Chhattisgarh,0.0,0.0,33109,573,0.0,2020-09-15 08:00:00,25.0
6289,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2513,2,0.0,2020-09-15 08:00:00,0.0
6290,Delhi,0.0,0.0,188122,4770,0.0,2020-09-15 08:00:00,363.0
6291,Goa,0.0,0.0,19648,304,0.0,2020-09-15 08:00:00,9.0
6292,Gujarat,0.0,0.0,95138,3227,0.0,2020-09-15 08:00:00,261.0
6293,Haryana,0.0,0.0,74712,1000,0.0,2020-09-15 08:00:00,377.0
6294,Himachal Pradesh,0.0,0.0,6182,82,0.0,2020-09-15 08:00:00,21.0
6295,Jammu And Kashmir,0.0,0.0,36381,895,0.0,2020-09-15 08:00:00,95.0
6296,Jharkhand,0.0,0.0,48112,561,0.0,2020-09-15 08:00:00,0.0
6297,Karnataka,0.0,0.0,361823,7384,0.0,2020-09-15 08:00:00,405.0
6298,Kerala,0.0,0.0,79809,454,0.0,2020-09-15 08:00:00,1160.0
6299,Ladakh,0.0,0.0,2475,41,0.0,2020-09-15 08:00:00,162.0
6300,Madhya Pradesh,0.0,0.0,67711,1791,0.0,2020-09-15 08:00:00,105.0
6301,Maharashtra,0.0,0.0,755850,29894,0.0,2020-09-15 08:00:00,1147.0
6302,Manipur,0.0,0.0,6340,46,0.0,2020-09-15 08:00:00,5.0
6303,Meghalaya,0.0,0.0,2151,27,0.0,2020-09-15 08:00:00,0.0
6304,Mizoram,0.0,0.0,919,0,0.0,2020-09-15 08:00:00,4.0
6305,Nagaland,0.0,0.0,3915,10,0.0,2020-09-15 08:00:00,0.0
6306,Odisha,0.0,0.0,122024,637,0.0,2020-09-15 08:00:00,23.0
6307,Puducherry,0.0,0.0,15027,394,0.0,2020-09-15 08:00:00,11.0
6308,Punjab,0.0,0.0,58999,2424,0.0,2020-09-15 08:00:00,231.0
6309,Rajasthan,0.0,0.0,86162,1250,0.0,2020-09-15 08:00:00,431.0
6310,Sikkim,0.0,0.0,1521,16,0.0,2020-09-15 08:00:00,0.0
6311,Tamil Nadu,0.0,0.0,453165,8434,0.0,2020-09-15 08:00:00,164.0
6312,Telengana,0.0,0.0,129187,984,0.0,2020-09-15 08:00:00,343.0
6313,Tripura,0.0,0.0,11925,207,0.0,2020-09-15 08:00:00,0.0
6314,Uttarakhand,0.0,0.0,22213,429,0.0,2020-09-15 08:00:00,40.0
6315,Uttar Pradesh,0.0,0.0,245417,4491,0.0,2020-09-15 08:00:00,479.0
6316,West Bengal,0.0,0.0,178223,4003,0.0,2020-09-15 08:00:00,71.0
6317,Andaman And Nicobar Islands,0.0,0.0,3318,52,0.0,2020-09-16 08:00:00,8.0
6318,Andhra Pradesh,0.0,0.0,486531,5041,0.0,2020-09-16 08:00:00,81.0
6319,Arunachal Pradesh,0.0,0.0,4658,13,0.0,2020-09-16 08:00:00,0.0
6320,Assam,0.0,0.0,116903,492,0.0,2020-09-16 08:00:00,0.0
6321,Bihar,0.0,0.0,146980,836,0.0,2020-09-16 08:00:00,32.0
6322,Chandigarh,0.0,0.0,5502,99,0.0,2020-09-16 08:00:00,50.0
6323,Chhattisgarh,0.0,0.0,34279,589,0.0,2020-09-16 08:00:00,25.0
6324,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2552,2,0.0,2020-09-16 08:00:00,0.0
6325,Delhi,0.0,0.0,191203,4806,0.0,2020-09-16 08:00:00,363.0
6326,Goa,0.0,0.0,20094,315,0.0,2020-09-16 08:00:00,9.0
6327,Gujarat,0.0,0.0,96582,3244,0.0,2020-09-16 08:00:00,261.0
6328,Haryana,0.0,0.0,77166,1026,0.0,2020-09-16 08:00:00,377.0
6329,Himachal Pradesh,0.0,0.0,6444,90,0.0,2020-09-16 08:00:00,21.0
6330,Jammu And Kashmir,0.0,0.0,37062,914,0.0,2020-09-16 08:00:00,95.0
6331,Jharkhand,0.0,0.0,49750,571,0.0,2020-09-16 08:00:00,0.0
6332,Karnataka,0.0,0.0,369229,7481,0.0,2020-09-16 08:00:00,405.0
6333,Kerala,0.0,0.0,82341,466,0.0,2020-09-16 08:00:00,1160.0
6334,Ladakh,0.0,0.0,2517,44,0.0,2020-09-16 08:00:00,162.0
6335,Madhya Pradesh,0.0,0.0,69613,1820,0.0,2020-09-16 08:00:00,105.0
6336,Maharashtra,0.0,0.0,775273,30409,0.0,2020-09-16 08:00:00,1147.0
6337,Manipur,0.0,0.0,6418,47,0.0,2020-09-16 08:00:00,5.0
6338,Meghalaya,0.0,0.0,2190,28,0.0,2020-09-16 08:00:00,0.0
6339,Mizoram,0.0,0.0,922,0,0.0,2020-09-16 08:00:00,4.0
6340,Nagaland,0.0,0.0,3945,15,0.0,2020-09-16 08:00:00,0.0
6341,Odisha,0.0,0.0,125738,645,0.0,2020-09-16 08:00:00,23.0
6342,Puducherry,0.0,0.0,15522,405,0.0,2020-09-16 08:00:00,11.0
6343,Punjab,0.0,0.0,60814,2514,0.0,2020-09-16 08:00:00,231.0
6344,Rajasthan,0.0,0.0,87873,1264,0.0,2020-09-16 08:00:00,431.0
6345,Sikkim,0.0,0.0,1690,19,0.0,2020-09-16 08:00:00,0.0
6346,Tamil Nadu,0.0,0.0,458900,8502,0.0,2020-09-16 08:00:00,164.0
6347,Telengana,0.0,0.0,131447,996,0.0,2020-09-16 08:00:00,343.0
6348,Tripura,0.0,0.0,12435,217,0.0,2020-09-16 08:00:00,0.0
6349,Uttarakhand,0.0,0.0,23230,438,0.0,2020-09-16 08:00:00,40.0
6350,Uttar Pradesh,0.0,0.0,252097,4604,0.0,2020-09-16 08:00:00,479.0
6351,West Bengal,0.0,0.0,181142,4062,0.0,2020-09-16 08:00:00,71.0
6352,Andaman And Nicobar Islands,0.0,0.0,3345,52,0.0,2020-09-17 08:00:00,8.0
6353,Andhra Pradesh,0.0,0.0,497376,5105,0.0,2020-09-17 08:00:00,81.0
6354,Arunachal Pradesh,0.0,0.0,4787,13,0.0,2020-09-17 08:00:00,0.0
6355,Assam,0.0,0.0,119367,511,0.0,2020-09-17 08:00:00,0.0
6356,Bihar,0.0,0.0,148656,848,0.0,2020-09-17 08:00:00,32.0
6357,Chandigarh,0.0,0.0,5683,104,0.0,2020-09-17 08:00:00,50.0
6358,Chhattisgarh,0.0,0.0,35885,611,0.0,2020-09-17 08:00:00,25.0
6359,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2575,2,0.0,2020-09-17 08:00:00,0.0
6360,Delhi,0.0,0.0,194516,4839,0.0,2020-09-17 08:00:00,363.0
6361,Goa,0.0,0.0,20445,319,0.0,2020-09-17 08:00:00,9.0
6362,Gujarat,0.0,0.0,98029,3256,0.0,2020-09-17 08:00:00,261.0
6363,Haryana,0.0,0.0,78937,1045,0.0,2020-09-17 08:00:00,377.0
6364,Himachal Pradesh,0.0,0.0,6558,91,0.0,2020-09-17 08:00:00,21.0
6365,Jammu And Kashmir,0.0,0.0,37809,932,0.0,2020-09-17 08:00:00,95.0
6366,Jharkhand,0.0,0.0,51357,579,0.0,2020-09-17 08:00:00,0.0
6367,Karnataka,0.0,0.0,375809,7536,0.0,2020-09-17 08:00:00,405.0
6368,Kerala,0.0,0.0,84608,480,0.0,2020-09-17 08:00:00,1160.0
6369,Ladakh,0.0,0.0,2536,46,0.0,2020-09-17 08:00:00,162.0
6370,Madhya Pradesh,0.0,0.0,71535,1844,0.0,2020-09-17 08:00:00,105.0
6371,Maharashtra,0.0,0.0,792832,30883,0.0,2020-09-17 08:00:00,1147.0
6372,Manipur,0.0,0.0,6521,48,0.0,2020-09-17 08:00:00,5.0
6373,Meghalaya,0.0,0.0,2264,29,0.0,2020-09-17 08:00:00,0.0
6374,Mizoram,0.0,0.0,939,0,0.0,2020-09-17 08:00:00,4.0
6375,Nagaland,0.0,0.0,3987,15,0.0,2020-09-17 08:00:00,0.0
6376,Odisha,0.0,0.0,129859,656,0.0,2020-09-17 08:00:00,23.0
6377,Puducherry,0.0,0.0,15923,418,0.0,2020-09-17 08:00:00,11.0
6378,Punjab,0.0,0.0,63570,2592,0.0,2020-09-17 08:00:00,231.0
6379,Rajasthan,0.0,0.0,89352,1279,0.0,2020-09-17 08:00:00,431.0
6380,Sikkim,0.0,0.0,1722,19,0.0,2020-09-17 08:00:00,0.0
6381,Tamil Nadu,0.0,0.0,464668,8559,0.0,2020-09-17 08:00:00,164.0
6382,Telengana,0.0,0.0,133555,1005,0.0,2020-09-17 08:00:00,343.0
6383,Tripura,0.0,0.0,12956,222,0.0,2020-09-17 08:00:00,0.0
6384,Uttarakhand,0.0,0.0,24432,447,0.0,2020-09-17 08:00:00,40.0
6385,Uttar Pradesh,0.0,0.0,258573,4690,0.0,2020-09-17 08:00:00,479.0
6386,West Bengal,0.0,0.0,184113,4123,0.0,2020-09-17 08:00:00,71.0
6387,Andaman And Nicobar Islands,0.0,0.0,3378,52,0.0,2020-09-18 08:00:00,8.0
6388,Andhra Pradesh,0.0,0.0,508088,5177,0.0,2020-09-18 08:00:00,81.0
6389,Arunachal Pradesh,0.0,0.0,4967,13,0.0,2020-09-18 08:00:00,0.0
6390,Assam,0.0,0.0,121613,528,0.0,2020-09-18 08:00:00,0.0
6391,Bihar,0.0,0.0,150040,855,0.0,2020-09-18 08:00:00,32.0
6392,Chandigarh,0.0,0.0,6062,109,0.0,2020-09-18 08:00:00,50.0
6393,Chhattisgarh,0.0,0.0,41111,628,0.0,2020-09-18 08:00:00,25.0
6394,Dadra And Nagar Haveli And Daman And Diu,0.0,0.0,2608,2,0.0,2020-09-18 08:00:00,0.0
